layer,weight_shape,feature_shape,feat_dim,num_samples,fro_norm,rel_change,dim_90,dim_95,stable_rank,participation_ratio,top4_energy,top8_energy,top16_energy,top32_energy,top64_energy,dim_90_frac,weight_shape_parsed,feature_shape_parsed
base_model.model.backbone.stages.2.blocks.2.ffn.activate,,"(1280, 5632)",5632,1280,898.1261596679688,0.8118241579563004,131,278,6.441431522369385,22.122255325317383,0.3427416086196899,0.4752511084079742,0.6159388422966003,0.7458211183547974,0.8346474766731262,0.0232599431818181,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.2.ffn.layers.0,,"(1280, 5632)",5632,1280,898.1261596679688,0.8118241579563004,131,278,6.441431522369385,22.122255325317383,0.3427416086196899,0.4752511084079742,0.6159388422966003,0.7458211183547974,0.8346474766731262,0.0232599431818181,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.2.ffn.layers.0.2,,"(1280, 5632)",5632,1280,898.1261596679688,0.8118241579563004,131,278,6.441431522369385,22.122255325317383,0.3427416086196899,0.4752511084079742,0.6159388422966003,0.7458211183547974,0.8346474766731262,0.0232599431818181,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.3.ffn.activate,,"(1280, 5632)",5632,1280,1051.5177001953125,0.961865216333422,143,301,6.302155494689941,21.34946632385254,0.351416677236557,0.4879005253314972,0.6216828227043152,0.7360464930534363,0.8255910277366638,0.025390625,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.3.ffn.layers.0,,"(1280, 5632)",5632,1280,1051.5177001953125,0.961865216333422,143,301,6.302155494689941,21.34946632385254,0.351416677236557,0.4879005253314972,0.6216828227043152,0.7360464930534363,0.8255910277366638,0.025390625,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.3.ffn.layers.0.2,,"(1280, 5632)",5632,1280,1051.5177001953125,0.961865216333422,143,301,6.302155494689941,21.34946632385254,0.351416677236557,0.4879005253314972,0.6216828227043152,0.7360464930534363,0.8255910277366638,0.025390625,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.4.ffn.activate,,"(1280, 5632)",5632,1280,1281.9156494140625,1.2130892704393132,136,287,5.762219429016113,18.424943923950195,0.3898770809173584,0.5169750452041626,0.6357025504112244,0.7450739741325378,0.8311234712600708,0.0241477272727272,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.4.ffn.layers.0,,"(1280, 5632)",5632,1280,1281.9156494140625,1.2130892704393132,136,287,5.762219429016113,18.424943923950195,0.3898770809173584,0.5169750452041626,0.6357025504112244,0.7450739741325378,0.8311234712600708,0.0241477272727272,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.4.ffn.layers.0.2,,"(1280, 5632)",5632,1280,1281.9156494140625,1.2130892704393132,136,287,5.762219429016113,18.424943923950195,0.3898770809173584,0.5169750452041626,0.6357025504112244,0.7450739741325378,0.8311234712600708,0.0241477272727272,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.5.ffn.activate,,"(1280, 5632)",5632,1280,1364.3236083984375,1.3138281502553812,162,336,6.735266208648682,21.495792388916016,0.3685154318809509,0.4961825609207153,0.6106054186820984,0.7221019268035889,0.8122730851173401,0.0287642045454545,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.5.ffn.layers.0,,"(1280, 5632)",5632,1280,1364.3236083984375,1.3138281502553812,162,336,6.735266208648682,21.495792388916016,0.3685154318809509,0.4961825609207153,0.6106054186820984,0.7221019268035889,0.8122730851173401,0.0287642045454545,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.5.ffn.layers.0.2,,"(1280, 5632)",5632,1280,1364.3236083984375,1.3138281502553812,162,336,6.735266208648682,21.495792388916016,0.3685154318809509,0.4961825609207153,0.6106054186820984,0.7221019268035889,0.8122730851173401,0.0287642045454545,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.6.ffn.activate,,"(1280, 5632)",5632,1280,542.176025390625,0.8784727589258601,262,476,7.500619411468506,27.955196380615234,0.3222360908985138,0.4268564879894256,0.5424944758415222,0.6543490886688232,0.748596727848053,0.0465198863636363,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.6.ffn.layers.0,,"(1280, 5632)",5632,1280,542.176025390625,0.8784727589258601,262,476,7.500619411468506,27.955196380615234,0.3222360908985138,0.4268564879894256,0.5424944758415222,0.6543490886688232,0.748596727848053,0.0465198863636363,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.6.ffn.layers.0.2,,"(1280, 5632)",5632,1280,542.176025390625,0.8784727589258601,262,476,7.500619411468506,27.955196380615234,0.3222360908985138,0.4268564879894256,0.5424944758415222,0.6543490886688232,0.748596727848053,0.0465198863636363,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.7.ffn.activate,,"(1280, 5632)",5632,1280,659.3590087890625,1.01732389262392,268,470,7.405491828918457,28.82241439819336,0.3126779794692993,0.4094896018505096,0.5219032168388367,0.6366258263587952,0.7354186177253723,0.0475852272727272,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.7.ffn.layers.0,,"(1280, 5632)",5632,1280,659.3590087890625,1.01732389262392,268,470,7.405491828918457,28.82241439819336,0.3126779794692993,0.4094896018505096,0.5219032168388367,0.6366258263587952,0.7354186177253723,0.0475852272727272,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.7.ffn.layers.0.2,,"(1280, 5632)",5632,1280,659.3590087890625,1.01732389262392,268,470,7.405491828918457,28.82241439819336,0.3126779794692993,0.4094896018505096,0.5219032168388367,0.6366258263587952,0.7354186177253723,0.0475852272727272,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.8.ffn.activate,,"(1280, 5632)",5632,1280,669.4742431640625,1.064900729375814,242,421,6.738101482391357,27.358169555664062,0.3076359927654266,0.411963015794754,0.5283036828041077,0.6437901854515076,0.7432863712310791,0.04296875,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.8.ffn.layers.0,,"(1280, 5632)",5632,1280,669.4742431640625,1.064900729375814,242,421,6.738101482391357,27.358169555664062,0.3076359927654266,0.411963015794754,0.5283036828041077,0.6437901854515076,0.7432863712310791,0.04296875,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.8.ffn.layers.0.2,,"(1280, 5632)",5632,1280,669.4742431640625,1.064900729375814,242,421,6.738101482391357,27.358169555664062,0.3076359927654266,0.411963015794754,0.5283036828041077,0.6437901854515076,0.7432863712310791,0.04296875,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.9.ffn.activate,,"(1280, 5632)",5632,1280,749.6431274414062,1.156914105237178,221,389,6.489265441894531,25.70373916625977,0.3141352534294128,0.4287792146205902,0.5451962947845459,0.6582311987876892,0.7572689652442932,0.0392400568181818,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.9.ffn.layers.0,,"(1280, 5632)",5632,1280,749.6431274414062,1.156914105237178,221,389,6.489265441894531,25.70373916625977,0.3141352534294128,0.4287792146205902,0.5451962947845459,0.6582311987876892,0.7572689652442932,0.0392400568181818,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.9.ffn.layers.0.2,,"(1280, 5632)",5632,1280,749.6431274414062,1.156914105237178,221,389,6.489265441894531,25.70373916625977,0.3141352534294128,0.4287792146205902,0.5451962947845459,0.6582311987876892,0.7572689652442932,0.0392400568181818,,"(1280, 5632)"
base_model.model.backbone.stages.3.blocks.0.ffn.activate,,"(1280, 11264)",11264,1280,629.7811889648438,1.12595254915543,346,560,15.502296447753906,58.43992233276367,0.2017753422260284,0.302035242319107,0.4261010289192199,0.5653581023216248,0.6851833462715149,0.0307173295454545,,"(1280, 11264)"
base_model.model.backbone.stages.3.blocks.0.ffn.layers.0,,"(1280, 11264)",11264,1280,629.7811889648438,1.12595254915543,346,560,15.502296447753906,58.43992233276367,0.2017753422260284,0.302035242319107,0.4261010289192199,0.5653581023216248,0.6851833462715149,0.0307173295454545,,"(1280, 11264)"
base_model.model.backbone.stages.3.blocks.0.ffn.layers.0.2,,"(1280, 11264)",11264,1280,629.7811889648438,1.12595254915543,346,560,15.502296447753906,58.43992233276367,0.2017753422260284,0.302035242319107,0.4261010289192199,0.5653581023216248,0.6851833462715149,0.0307173295454545,,"(1280, 11264)"
base_model.model.backbone.stages.3.blocks.1.ffn.activate,,"(1280, 11264)",11264,1280,752.2492065429688,1.144805159701552,346,569,11.619940757751465,47.83795166015625,0.2255799770355224,0.3227379620075226,0.4436882436275482,0.5845281481742859,0.6993598937988281,0.0307173295454545,,"(1280, 11264)"
base_model.model.backbone.stages.3.blocks.1.ffn.layers.0,,"(1280, 11264)",11264,1280,752.2492065429688,1.144805159701552,346,569,11.619940757751465,47.83795166015625,0.2255799770355224,0.3227379620075226,0.4436882436275482,0.5845281481742859,0.6993598937988281,0.0307173295454545,,"(1280, 11264)"
base_model.model.backbone.stages.3.blocks.1.ffn.layers.0.2,,"(1280, 11264)",11264,1280,752.2492065429688,1.144805159701552,346,569,11.619940757751465,47.83795166015625,0.2255799770355224,0.3227379620075226,0.4436882436275482,0.5845281481742859,0.6993598937988281,0.0307173295454545,,"(1280, 11264)"
base_model.model.backbone.stages.2.blocks.0.attn.w_msa.attn_drop,,"(5120, 32)",32,5120,8.957658081953923e-08,1.4163300848236352e-08,32,32,0.0080187665298581,30.989437103271484,0.0013234807411208,0.0024770686868578,0.0045544099994003,0.0079578123986721,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.0.attn.w_msa.softmax,,"(5120, 32)",32,5120,8.957658081953923e-08,1.4163300848236352e-08,32,32,0.0080187665298581,30.989437103271484,0.0013234807411208,0.0024770686868578,0.0045544099994003,0.0079578123986721,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.1.attn.w_msa.attn_drop,,"(5120, 32)",32,5120,6.040687594577321e-08,9.551165600367e-09,32,32,0.0036478654947131,30.863182067871094,0.0006002848385833,0.0011390827130526,0.0021038495469838,0.0036351813469082,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.1.attn.w_msa.softmax,,"(5120, 32)",32,5120,6.040687594577321e-08,9.551165600367e-09,32,32,0.0036478654947131,30.863182067871094,0.0006002848385833,0.0011390827130526,0.0021038495469838,0.0036351813469082,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.10.attn.w_msa.attn_drop,,"(5120, 32)",32,5120,9.947292767265027e-08,1.5728050657804152e-08,32,32,0.009886990301311,30.735279083251957,0.0016452943673357,0.0031200661323964,0.0057461950927972,0.009794358164072,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.10.attn.w_msa.softmax,,"(5120, 32)",32,5120,9.947292767265027e-08,1.5728050657804152e-08,32,32,0.009886990301311,30.735279083251957,0.0016452943673357,0.0031200661323964,0.0057461950927972,0.009794358164072,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.11.attn.w_msa.attn_drop,,"(5120, 32)",32,5120,6.621566228659503e-08,1.0469615353142558e-08,32,32,0.0043823653832077,30.30321884155273,0.0007683241274207,0.0014415591722354,0.0026169256307184,0.0043641068041324,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.11.attn.w_msa.softmax,,"(5120, 32)",32,5120,6.621566228659503e-08,1.0469615353142558e-08,32,32,0.0043823653832077,30.30321884155273,0.0007683241274207,0.0014415591722354,0.0026169256307184,0.0043641068041324,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.12.attn.w_msa.attn_drop,,"(5120, 32)",32,5120,1.818966239852671e-07,2.8760381175655522e-08,32,32,0.0329137854278087,23.498859405517575,0.0089878989383578,0.0144579391926527,0.0227224193513393,0.0319565273821353,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.12.attn.w_msa.softmax,,"(5120, 32)",32,5120,1.818966239852671e-07,2.8760381175655522e-08,32,32,0.0329137854278087,23.498859405517575,0.0089878989383578,0.0144579391926527,0.0227224193513393,0.0319565273821353,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.13.attn.w_msa.attn_drop,,"(5120, 32)",32,5120,1.1161115054392214e-07,1.7647272185528128e-08,32,32,0.0124151315540075,26.274734497070312,0.0027906098403036,0.0049891276285052,0.008512794971466,0.0122720608487725,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.13.attn.w_msa.softmax,,"(5120, 32)",32,5120,1.1161115054392214e-07,1.7647272185528128e-08,32,32,0.0124151315540075,26.274734497070312,0.0027906098403036,0.0049891276285052,0.008512794971466,0.0122720608487725,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.14.attn.w_msa.attn_drop,,"(5120, 32)",32,5120,1.8925794620372474e-07,2.992430840157705e-08,32,32,0.0356703698635101,27.23491859436035,0.0075813317671418,0.013758503831923,0.0228384025394916,0.034512173384428,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.14.attn.w_msa.softmax,,"(5120, 32)",32,5120,1.8925794620372474e-07,2.992430840157705e-08,32,32,0.0356703698635101,27.23491859436035,0.0075813317671418,0.013758503831923,0.0228384025394916,0.034512173384428,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.15.attn.w_msa.attn_drop,,"(5120, 32)",32,5120,1.320147759997781e-07,2.087336859468004e-08,32,32,0.0173641256988048,25.94034576416016,0.0039564380422234,0.0070034330710768,0.0119540505111217,0.0170872900635004,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.15.attn.w_msa.softmax,,"(5120, 32)",32,5120,1.320147759997781e-07,2.087336859468004e-08,32,32,0.0173641256988048,25.94034576416016,0.0039564380422234,0.0070034330710768,0.0119540505111217,0.0170872900635004,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.16.attn.w_msa.attn_drop,,"(5120, 32)",32,5120,2.0402129052854437e-07,3.2258598070656645e-08,32,32,0.0414330698549747,24.61367416381836,0.0103018227964639,0.0180182848125696,0.0284040737897157,0.03990114107728,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.16.attn.w_msa.softmax,,"(5120, 32)",32,5120,2.0402129052854437e-07,3.2258598070656645e-08,32,32,0.0414330698549747,24.61367416381836,0.0103018227964639,0.0180182848125696,0.0284040737897157,0.03990114107728,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.17.attn.w_msa.attn_drop,,"(5120, 32)",32,5120,1.2184318620711565e-07,1.926509905569688e-08,32,32,0.0148141961544752,27.37987899780273,0.0031590277794748,0.0056872088462114,0.0096616018563508,0.0146105056628584,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.17.attn.w_msa.softmax,,"(5120, 32)",32,5120,1.2184318620711565e-07,1.926509905569688e-08,32,32,0.0148141961544752,27.37987899780273,0.0031590277794748,0.0056872088462114,0.0096616018563508,0.0146105056628584,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.2.attn.w_msa.attn_drop,,"(5120, 32)",32,5120,8.766807724214233e-08,1.3861539940538124e-08,32,32,0.0076814172789454,30.863529205322266,0.0013004082720726,0.0024201874621212,0.0043859183788299,0.0076256468892097,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.2.attn.w_msa.softmax,,"(5120, 32)",32,5120,8.766807724214233e-08,1.3861539940538124e-08,32,32,0.0076814172789454,30.863529205322266,0.0013004082720726,0.0024201874621212,0.0043859183788299,0.0076256468892097,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.3.attn.w_msa.attn_drop,,"(5120, 32)",32,5120,6.064333035737945e-08,9.588552325087147e-09,32,32,0.0036764638498425,31.165929794311523,0.0005848495056852,0.0011184968752786,0.0020843311212956,0.0036635522264987,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.3.attn.w_msa.softmax,,"(5120, 32)",32,5120,6.064333035737945e-08,9.588552325087147e-09,32,32,0.0036764638498425,31.165929794311523,0.0005848495056852,0.0011184968752786,0.0020843311212956,0.0036635522264987,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.4.attn.w_msa.attn_drop,,"(5120, 32)",32,5120,8.512308369290622e-08,1.345914113311692e-08,32,32,0.0072416784241795,30.682615280151367,0.0012609804980456,0.0023203557357192,0.0041789314709603,0.0071920789778232,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.4.attn.w_msa.softmax,,"(5120, 32)",32,5120,8.512308369290622e-08,1.345914113311692e-08,32,32,0.0072416784241795,30.682615280151367,0.0012609804980456,0.0023203557357192,0.0041789314709603,0.0071920789778232,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.5.attn.w_msa.attn_drop,,"(5120, 32)",32,5120,5.774951006287665e-08,9.130999167143492e-09,32,32,0.0033340635709464,31.070537567138672,0.0005401619127951,0.0010300615103915,0.0019010602263733,0.0033234551083296,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.5.attn.w_msa.softmax,,"(5120, 32)",32,5120,5.774951006287665e-08,9.130999167143492e-09,32,32,0.0033340635709464,31.070537567138672,0.0005401619127951,0.0010300615103915,0.0019010602263733,0.0033234551083296,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.6.attn.w_msa.attn_drop,,"(5120, 32)",32,5120,9.448220339436376e-08,1.4938947872709337e-08,32,32,0.0089171510189771,29.12449836730957,0.0018342257244512,0.0032175634987652,0.0054135508835315,0.0088433437049388,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.6.attn.w_msa.softmax,,"(5120, 32)",32,5120,9.448220339436376e-08,1.4938947872709337e-08,32,32,0.0089171510189771,29.12449836730957,0.0018342257244512,0.0032175634987652,0.0054135508835315,0.0088433437049388,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.7.attn.w_msa.attn_drop,,"(5120, 32)",32,5120,6.475203662148489e-08,1.0238195818767638e-08,32,32,0.0041910926811397,31.13340377807617,0.0006712903268635,0.001272405963391,0.0023701493628323,0.0041743395850062,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.7.attn.w_msa.softmax,,"(5120, 32)",32,5120,6.475203662148489e-08,1.0238195818767638e-08,32,32,0.0041910926811397,31.13340377807617,0.0006712903268635,0.001272405963391,0.0023701493628323,0.0041743395850062,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.8.attn.w_msa.attn_drop,,"(5120, 32)",32,5120,9.451891713752049e-08,1.494475282512922e-08,32,32,0.0089278984814882,30.619983673095703,0.0015618831384927,0.0029023110400885,0.0051707387901842,0.0088525768369436,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.8.attn.w_msa.softmax,,"(5120, 32)",32,5120,9.451891713752049e-08,1.494475282512922e-08,32,32,0.0089278984814882,30.619983673095703,0.0015618831384927,0.0029023110400885,0.0051707387901842,0.0088525768369436,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.9.attn.w_msa.attn_drop,,"(5120, 32)",32,5120,6.739713143133487e-08,1.06564220250066e-08,32,32,0.0045398804359138,28.99925994873047,0.0009000373538583,0.0015599504113197,0.0027161561883985,0.004520921036601,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.9.attn.w_msa.softmax,,"(5120, 32)",32,5120,6.739713143133487e-08,1.06564220250066e-08,32,32,0.0045398804359138,28.99925994873047,0.0009000373538583,0.0015599504113197,0.0027161561883985,0.004520921036601,,1.0,,"(5120, 32)"
base_model.model.backbone.stages.2.blocks.0.attn.w_msa,,"(5120, 1408)",1408,5120,1865.619384765625,0.1712587637704867,54,94,5.3622727394104,14.79466152191162,0.4459254145622253,0.5743641257286072,0.7173848152160645,0.8353205323219299,0.9188538789749146,0.0383522727272727,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.0.attn.w_msa.proj_drop,,"(5120, 1408)",1408,5120,1865.619384765625,0.1712587637704867,54,94,5.3622727394104,14.79466152191162,0.4459254145622253,0.5743641257286072,0.7173848152160645,0.8353205323219299,0.9188538789749146,0.0383522727272727,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.1.attn.w_msa,,"(5120, 1408)",1408,5120,2897.227294921875,0.2226524427287908,70,121,5.732182025909424,17.88494110107422,0.3822504878044128,0.5246267318725586,0.6791236400604248,0.8013378977775574,0.8914521932601929,0.049715909090909,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.1.attn.w_msa.proj_drop,,"(5120, 1408)",1408,5120,2897.227294921875,0.2226524427287908,70,121,5.732182025909424,17.88494110107422,0.3822504878044128,0.5246267318725586,0.6791236400604248,0.8013378977775574,0.8914521932601929,0.049715909090909,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.10.attn.w_msa,,"(5120, 1408)",1408,5120,7577.22607421875,0.5950609070310261,220,329,10.39909839630127,47.54412841796875,0.2220341861248016,0.3212456703186035,0.4416561424732208,0.561862587928772,0.6876055598258972,0.15625,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.10.attn.w_msa.proj_drop,,"(5120, 1408)",1408,5120,7577.22607421875,0.5950609070310261,220,329,10.39909839630127,47.54412841796875,0.2220341861248016,0.3212456703186035,0.4416561424732208,0.561862587928772,0.6876055598258972,0.15625,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.11.attn.w_msa,,"(5120, 1408)",1408,5120,10372.666015625,0.4419980844659308,160,257,6.606090068817139,25.510412216186523,0.3136844038963318,0.4344948232173919,0.5565871596336365,0.6654511094093323,0.773244321346283,0.1136363636363636,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.11.attn.w_msa.proj_drop,,"(5120, 1408)",1408,5120,10372.666015625,0.4419980844659308,160,257,6.606090068817139,25.510412216186523,0.3136844038963318,0.4344948232173919,0.5565871596336365,0.6654511094093323,0.773244321346283,0.1136363636363636,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.12.attn.w_msa,,"(5120, 1408)",1408,5120,2835.8701171875,0.2656492777214214,206,324,2.645088195800781,6.802359104156494,0.4509263932704925,0.5063005685806274,0.5746053457260132,0.6538438200950623,0.7434152364730835,0.1463068181818181,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.12.attn.w_msa.proj_drop,,"(5120, 1408)",1408,5120,2835.8701171875,0.2656492777214214,206,324,2.645088195800781,6.802359104156494,0.4509263932704925,0.5063005685806274,0.5746053457260132,0.6538438200950623,0.7434152364730835,0.1463068181818181,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.13.attn.w_msa,,"(5120, 1408)",1408,5120,5619.30029296875,0.2737277491922074,167,278,2.7828543186187744,7.327604293823242,0.4663711190223694,0.5471183061599731,0.6279327869415283,0.7090560793876648,0.7905300855636597,0.1186079545454545,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.13.attn.w_msa.proj_drop,,"(5120, 1408)",1408,5120,5619.30029296875,0.2737277491922074,167,278,2.7828543186187744,7.327604293823242,0.4663711190223694,0.5471183061599731,0.6279327869415283,0.7090560793876648,0.7905300855636597,0.1186079545454545,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.14.attn.w_msa,,"(5120, 1408)",1408,5120,5077.42236328125,0.358123834042287,189,307,2.748081922531128,7.259806156158447,0.4502088725566864,0.5177716016769409,0.5946382284164429,0.6785973906517029,0.7673185467720032,0.1342329545454545,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.14.attn.w_msa.proj_drop,,"(5120, 1408)",1408,5120,5077.42236328125,0.358123834042287,189,307,2.748081922531128,7.259806156158447,0.4502088725566864,0.5177716016769409,0.5946382284164429,0.6785973906517029,0.7673185467720032,0.1342329545454545,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.15.attn.w_msa,,"(5120, 1408)",1408,5120,7914.8798828125,0.2938032050967417,148,254,2.388491630554199,5.532083511352539,0.5110207796096802,0.575386106967926,0.648277759552002,0.7262003421783447,0.8085713982582092,0.1051136363636363,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.15.attn.w_msa.proj_drop,,"(5120, 1408)",1408,5120,7914.8798828125,0.2938032050967417,148,254,2.388491630554199,5.532083511352539,0.5110207796096802,0.575386106967926,0.648277759552002,0.7262003421783447,0.8085713982582092,0.1051136363636363,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.16.attn.w_msa,,"(5120, 1408)",1408,5120,6904.46240234375,0.3397095413714019,164,274,3.3433845043182373,9.512020111083984,0.4602793753147125,0.5295230746269226,0.6108376383781433,0.7007275223731995,0.7907700538635254,0.1164772727272727,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.16.attn.w_msa.proj_drop,,"(5120, 1408)",1408,5120,6904.46240234375,0.3397095413714019,164,274,3.3433845043182373,9.512020111083984,0.4602793753147125,0.5295230746269226,0.6108376383781433,0.7007275223731995,0.7907700538635254,0.1164772727272727,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.17.attn.w_msa,,"(5120, 1408)",1408,5120,10788.7685546875,0.3115768213470006,109,204,2.0282466411590576,4.008386135101318,0.5955221056938171,0.648109495639801,0.7109972238540649,0.7809457182884216,0.8507382273674011,0.0774147727272727,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.17.attn.w_msa.proj_drop,,"(5120, 1408)",1408,5120,10788.7685546875,0.3115768213470006,109,204,2.0282466411590576,4.008386135101318,0.5955221056938171,0.648109495639801,0.7109972238540649,0.7809457182884216,0.8507382273674011,0.0774147727272727,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.2.attn.w_msa,,"(5120, 1408)",1408,5120,3635.75732421875,0.3513764499291115,104,172,7.642999649047852,25.80586242675781,0.322397768497467,0.4595954716205597,0.6020037531852722,0.7296927571296692,0.8386191725730896,0.0738636363636363,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.2.attn.w_msa.proj_drop,,"(5120, 1408)",1408,5120,3635.75732421875,0.3513764499291115,104,172,7.642999649047852,25.80586242675781,0.322397768497467,0.4595954716205597,0.6020037531852722,0.7296927571296692,0.8386191725730896,0.0738636363636363,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.3.attn.w_msa,,"(5120, 1408)",1408,5120,4642.02294921875,0.4010468541012957,103,172,7.932908058166504,24.73343849182129,0.3329606056213379,0.4657211303710937,0.6047269105911255,0.7320725917816162,0.8403977155685425,0.073153409090909,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.3.attn.w_msa.proj_drop,,"(5120, 1408)",1408,5120,4642.02294921875,0.4010468541012957,103,172,7.932908058166504,24.73343849182129,0.3329606056213379,0.4657211303710937,0.6047269105911255,0.7320725917816162,0.8403977155685425,0.073153409090909,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.4.attn.w_msa,,"(5120, 1408)",1408,5120,5708.5,0.5796924037488633,139,219,11.048673629760742,33.432716369628906,0.2846706211566925,0.4253228604793548,0.552741289138794,0.670744776725769,0.787226140499115,0.0987215909090909,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.4.attn.w_msa.proj_drop,,"(5120, 1408)",1408,5120,5708.5,0.5796924037488633,139,219,11.048673629760742,33.432716369628906,0.2846706211566925,0.4253228604793548,0.552741289138794,0.670744776725769,0.787226140499115,0.0987215909090909,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.5.attn.w_msa,,"(5120, 1408)",1408,5120,8522.353515625,0.5911267151323979,117,189,8.330999374389648,24.566465377807617,0.3593708574771881,0.4795781373977661,0.5907363295555115,0.7060702443122864,0.816922664642334,0.0830965909090909,,"(5120, 1408)"
base_model.model.backbone.stages.2.blocks.5.attn.w_msa.proj_drop,,"(5120, 1408)",1408,5120,8522.353515625,0.5911267151323979,117,189,8.330999374389648,24.566465377807617,0.3593708574771881,0.4795781373977661,0.5907363295555115,0.7060702443122864,0.816922664642334,0.0830965909090909,,"(5120, 1408)"
